날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-02-28	プリンセスコネクト！Re:Dive	8	24	784H4	1472351	{'CP04-001': 3, 'CP04-015': 3, 'CP04-022': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-061': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-113': 2, 'CP04-118': 3, 'PCS01-026': 3}
2026-02-28	ナイトメア	2	24	75CJ6	1472351	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	ロイヤル	7	24	67ZPF	1472351	{'BP05-018': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP07-022': 2, 'BP08-028': 2, 'BP08-030': 3, 'BP10-031': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-035': 3, 'BP15-113': 3, 'CP03-040': 3}
2026-02-28	エルフ	3	24	1BZ6A	1472351	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-02-28	ナイトメア	6	24	6PXRA	1472351	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-02-28	エルフ	1	24	1G3DC	1472351	{'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP11-105': 3, 'BP11-113': 2, 'BP11-115': 3, 'BP13-001': 3, 'BP13-008': 1, 'BP13-015': 2, 'BP16-118': 2, 'BP17-001': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 2, 'SP01-045': 3}
2026-02-28	エルフ	5	24	6H88S	1472351	{'BP02-110': 3, 'BP09-112': 2, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-117': 3, 'BP18-119': 1, 'BP18-120': 3, 'BP18-123': 3, 'BP18-126': 3, 'EBD01-007': 2}
2026-02-28	エルフ	6	9	58H5Y	1466761	{'BP02-110': 3, 'BP09-112': 2, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 3, 'BP18-126': 3, 'EBD01-007': 2}
2026-02-28	ウィッチ	8	9	3QVJJ	1466761	{'BP02-046': 3, 'BP05-040': 1, 'BP09-050': 2, 'BP13-036': 3, 'BP13-042': 2, 'BP14-036': 2, 'BP16-037': 3, 'BP16-045': 3, 'BP16-048': 3, 'BP17-054': 3, 'BP18-053': 3, 'SP01-021': 3, 'PR-364': 3, 'DSD01a-009': 3, 'DSD01a-014': 3}
2026-02-28	ビショップ	2	9	5R0YA	1466761	{'BP09-086': 3, 'BP10-107': 3, 'BP11-086': 3, 'BP11-096': 2, 'BP11-099': 3, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP15-097': 3, 'BP16-096': 3, 'BP16-118': 2, 'CP03-115': 3, 'ECP01-053': 3, 'SP01-045': 3}
2026-02-28	ビショップ	7	9	5S70Q	1466761	{'BP01-131': 2, 'BP01-140': 3, 'BP04-104': 1, 'BP04-115': 2, 'BP05-092': 1, 'BP08-087': 2, 'BP08-092': 3, 'BP09-102': 1, 'BP10-109': 2, 'BP11-101': 2, 'BP14-098': 1, 'BP15-094': 3, 'BP15-101': 3, 'BP15-111': 3, 'BP15-113': 3, 'BP16-094': 1, 'BP17-091': 2, 'BP17-109': 3, 'BP18-107': 2}
2026-02-28	ナイトメア	1	9	2YBBG	1466761	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	ロイヤル	3	9	2S7ZA	1466761	{'BP02-025': 3, 'BP04-124': 2, 'BP06-019': 3, 'BP07-022': 3, 'BP09-018': 3, 'BP09-112': 1, 'BP11-018': 3, 'BP11-023': 3, 'BP11-024': 3, 'BP11-027': 3, 'BP11-031': 3, 'BP11-105': 3, 'BP11-113': 1, 'BP16-117': 3, 'BP18-026': 3}
2026-02-28	ドラゴン	5	9	2HK5U	1466761	{'BP01-089': 3, 'BP01-098': 3, 'BP04-064': 3, 'BP08-053': 3, 'BP08-105': 3, 'BP09-058': 3, 'BP12-062': 3, 'BP13-110': 2, 'BP14-110': 2, 'BP16-118': 3, 'BP17-116': 3, 'BP18-068': 3, 'CP03-075': 3, 'SD04-002': 3}
2026-02-28	ナイトメア	4	9	3SA8N	1466761	{'BP01-115': 1, 'BP01-116': 2, 'BP02-073': 2, 'BP02-112': 1, 'BP05-070': 3, 'BP05-085': 3, 'BP06-073': 2, 'BP10-109': 2, 'BP11-069': 3, 'BP11-075': 3, 'BP12-074': 2, 'BP15-079': 3, 'BP15-083': 2, 'BP15-113': 3, 'BP16-075': 3, 'BP16-118': 3, 'CP02-075': 2}
2026-02-28	プリンセスコネクト！Re:Dive	7	15	4XKT4	1468850	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-02-28	プリンセスコネクト！Re:Dive	6	15	6WHFQ	1468850	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-02-28	ナイトメア	3	15	4Q8AU	1468850	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 2, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-02-28	ビショップ	4	15	1PTN8	1468850	{'BP01-131': 3, 'BP01-139': 3, 'BP01-140': 3, 'BP05-092': 1, 'BP06-099': 2, 'BP08-092': 3, 'BP10-108': 2, 'BP10-109': 2, 'BP14-098': 3, 'BP14-110': 3, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-117': 3, 'BP18-107': 3}
2026-02-28	プリンセスコネクト！Re:Dive	5	15	1JNGN	1468850	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-02-28	ロイヤル	8	15	7N784	1468850	{'BP01-159': 3, 'BP03-109': 2, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 3, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'CP03-030': 3, 'BP11-SP01': 3}
2026-02-28	ロイヤル	2	15	5HNAU	1468850	{'BP01-152': 2, 'BP01-159': 3, 'BP03-117': 3, 'BP07-034': 1, 'BP09-020': 3, 'BP09-106': 3, 'BP09-117': 3, 'BP10-114': 3, 'BP11-024': 1, 'BP14-108': 3, 'BP14-110': 3, 'BP16-111': 3, 'BP16-117': 3, 'CP03-030': 3, 'BP11-SP01': 3}
2026-02-28	プリンセスコネクト！Re:Dive	1	15	1QYHC	1468850	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 1, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 2, 'CP04-118': 3}
2026-03-01	アイドルマスター シンデレラガールズ	6	27	U9AL	1499928	{'BP01-135': 3, 'CP02-023': 3, 'CP02-069': 1, 'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-047': 3, 'ECP02-050': 3, 'ECP02-052': 3, 'CSD02b-001': 3, 'CSD02b-003': 3, 'CSD02b-004': 3}
2026-03-01	ロイヤル	3	27	2Z7D8	1499928	{'BP05-025': 1, 'BP08-034': 1, 'BP15-021': 3, 'BP15-031': 3, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 1, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-120': 1, 'BP18-123': 3, 'BP18-126': 3}
2026-03-01	エルフ	7	27	25WQA	1499928	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	プリンセスコネクト！Re:Dive	2	27	765HC	1499928	{'CP04-001': 3, 'CP04-003': 3, 'CP04-007': 2, 'CP04-016': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 1, 'CP04-089': 2, 'CP04-091': 2, 'CP04-112': 2, 'CP04-115': 3}
2026-03-01	プリンセスコネクト！Re:Dive	4	27	5TM3L	1499928	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 2, 'CP04-118': 3}
2026-03-01	エルフ	5	27	6QZ5G	1499928	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	プリンセスコネクト！Re:Dive	1	27	1RA3L	1499928	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-036': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 2, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
2026-03-01	エルフ	8	27	2MX0S	1499928	{'BP01-015': 3, 'BP02-110': 3, 'BP05-017': 3, 'BP15-004': 3, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 2, 'BP18-126': 2, 'EBD01-007': 3}
2026-03-01	ロイヤル	3	11	6S5LG	1505204	{'BP06-019': 3, 'BP07-022': 3, 'BP08-023': 2, 'BP08-034': 3, 'BP09-018': 3, 'BP11-024': 1, 'BP11-027': 2, 'BP11-031': 2, 'BP13-029': 3, 'BP15-023': 3, 'BP16-019': 3, 'BP16-031': 1, 'BP17-019': 3, 'BP17-029': 2, 'SP01-010': 3, 'BP11-SP01': 3}
2026-03-01	エルフ	8	11	1CL38	1505204	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	プリンセスコネクト！Re:Dive	7	11	4TC5Q	1505204	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 1, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-062': 3, 'CP04-118': 3, 'PR-511': 2, 'PCS01-021': 3}
2026-03-01	ドラゴン	5	11	4X402	1505204	{'BP06-072': 2, 'BP10-068': 3, 'BP12-059': 2, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP14-058': 3, 'BP16-056': 1, 'BP17-055': 3, 'BP18-060': 3, 'BP18-070': 3, 'BP18-071': 1, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-01	プリンセスコネクト！Re:Dive	6	11	6JEPG	1505204	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 2, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-01	ビショップ	1	11	3CQ6J	1505204	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-100': 2, 'BP17-106': 3, 'BP17-107': 1}
2026-03-01	ロイヤル	2	11	2NVE2	1505204	{'BP11-018': 3, 'BP11-031': 1, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP18-026': 2, 'CP04-021': 3, 'ECP01-010': 1}
2026-03-01	ロイヤル	4	11	6FA02	1505204	{'BP05-025': 1, 'BP11-034': 1, 'BP15-021': 3, 'BP15-031': 2, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-119': 1, 'BP18-120': 3, 'BP18-123': 3, 'BP18-126': 2}
2026-03-01	プリンセスコネクト！Re:Dive	7	19	637P4	1519582	{'CP04-003': 1, 'CP04-011': 1, 'CP04-019': 3, 'CP04-041': 3, 'CP04-055': 2, 'CP04-057': 3, 'CP04-059': 1, 'CP04-062': 3, 'CP04-063': 3, 'CP04-066': 1, 'CP04-073': 1, 'CP04-075': 3, 'CP04-094': 2, 'CP04-112': 2, 'CP04-115': 3, 'CP04-116': 3, 'CP04-118': 3, 'CP04-SP08': 3}
2026-03-01	ロイヤル	1	19	6NBHU	1519582	{'BP05-025': 3, 'BP08-112': 2, 'BP14-018': 3, 'BP14-022': 3, 'BP14-025': 3, 'BP14-026': 3, 'BP14-030': 3, 'BP14-034': 3, 'BP14-035': 3, 'BP14-115': 3, 'BP14-118': 3, 'BP16-022': 3, 'BP18-026': 3, 'ECP01-010': 2}
2026-03-01	ナイトメア	6	19	2DZKL	1519582	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 2, 'BP12-069': 2, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-01	ドラゴン	4	19	2HV3G	1519582	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 2, 'BP17-055': 3, 'BP17-062': 1, 'BP18-060': 3, 'BP18-062': 2, 'BP18-066': 3, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 3, 'DSD01b-003': 3, 'DSD01b-013': 1}
2026-03-01	エルフ	5	19	7Z0EC	1519582	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'EBD01-007': 1, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	エルフ	2	19	2TGK4	1519582	{'BP01-170': 3, 'BP07-001': 3, 'BP07-004': 2, 'BP07-007': 3, 'BP07-014': 2, 'BP07-112': 3, 'BP12-007': 3, 'BP12-103': 3, 'BP12-104': 2, 'BP12-107': 2, 'BP13-001': 3, 'BP13-008': 2, 'BP17-002': 3, 'PR-169': 3, 'PR-178': 3}
2026-03-01	ドラゴン	3	19	7FF6Y	1519582	{'BP10-068': 3, 'BP13-054': 2, 'BP13-059': 2, 'BP13-061': 3, 'BP13-067': 2, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 3, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 3, 'DSD01b-003': 3}
2026-03-01	プリンセスコネクト！Re:Dive	8	19	2HMLA	1519582	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 1, 'CP04-036': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-111': 1, 'CP04-118': 3}
2026-03-01	プリンセスコネクト！Re:Dive	6	13	5GZ5L	1512636	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 3, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 1, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-01	ドラゴン	8	13	2Q5DL	1512636	{'BP03-055': 2, 'BP10-054': 2, 'BP11-054': 3, 'BP11-058': 3, 'BP11-059': 3, 'BP11-066': 3, 'BP13-056': 2, 'BP15-074': 3, 'BP16-057': 3, 'BP17-066': 3, 'BP18-061': 2, 'CP01-052': 1, 'CP04-062': 3, 'CP04-067': 1, 'SD04-002': 3, 'SD08-011': 3}
2026-03-01	ドラゴン	2	13	5DU58	1512636	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 1, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-058': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 2, 'BP16-057': 3, 'BP16-067': 3, 'BP18-061': 3, 'SD08-011': 3}
2026-03-01	ドラゴン	5	13	2A2ZS	1512636	{'BP01-076': 2, 'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-060': 1, 'BP13-061': 3, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-062': 2, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-01	エルフ	7	13	40X0L	1512636	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	ウィッチ	4	13	3FD2W	1512636	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 3, 'BP07-103': 2, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 2, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-047': 3, 'BP17-048': 3, 'BP17-113': 3}
2026-03-01	ビショップ	1	13	3TKBU	1512636	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 2, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-106': 3, 'BP17-107': 2, 'BP17-113': 2}
2026-03-01	プリンセスコネクト！Re:Dive	3	13	46856	1512636	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-01	プリンセスコネクト！Re:Dive	6	13	6Z2JE	1507874	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-067': 1, 'CP04-073': 1, 'CP04-118': 3}
2026-03-01	ビショップ	8	13	VJK6	1507874	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 3, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 3, 'BP17-098': 3, 'BP17-099': 3, 'BP17-100': 2, 'BP17-106': 3, 'BP17-107': 1}
2026-03-01	ナイトメア	4	13	1U22J	1507874	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3, 'BP17-081': 2, 'CP02-075': 1}
2026-03-01	エルフ	1	13	2MCLC	1507874	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 2, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 1, 'ECP02-004': 3, 'SP01-045': 2}
2026-03-01	ナイトメア	5	13	4BC88	1507874	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 2, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 3, 'BP17-073': 3}
2026-03-01	エルフ	3	13	3P58A	1507874	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	ビショップ	2	13	3S2MC	1507874	{'BP01-131': 3, 'BP01-133': 2, 'BP01-139': 2, 'BP01-140': 3, 'BP04-099': 1, 'BP08-092': 3, 'BP11-092': 1, 'BP12-102': 1, 'BP14-098': 2, 'BP15-094': 3, 'BP15-101': 3, 'BP15-113': 3, 'BP16-094': 3, 'BP16-100': 1, 'BP17-091': 2, 'BP17-109': 3, 'BP18-115': 3, 'CP02-096': 1}
2026-03-01	ロイヤル	7	13	25V3U	1507874	{'BP05-018': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP10-031': 3, 'BP11-024': 1, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3, 'CP03-040': 2, 'ECP01-010': 1, 'BP11-SP01': 3}
2026-03-01	ウィッチ	5	20	6MBAC	1503248	{'BP15-113': 3, 'BP17-039': 3, 'BP17-051': 3, 'BP18-039': 3, 'BP18-041': 3, 'BP18-046': 3, 'BP18-050': 3, 'BP18-051': 3, 'BP18-117': 3, 'BP18-123': 2, 'CP03-048': 2, 'CP03-052': 3, 'CP03-056': 3, 'CP03-060': 3}
2026-03-01	ドラゴン	4	20	6AK1C	1503248	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP15-060': 3, 'BP15-074': 3, 'BP15-113': 3, 'BP16-057': 3, 'BP16-067': 3, 'BP18-061': 3, 'BP18-116': 2, 'SD08-011': 3}
2026-03-01	ビショップ	6	20	6WQ62	1503248	{'BP01-131': 3, 'BP01-140': 3, 'BP04-115': 2, 'BP05-092': 1, 'BP08-087': 2, 'BP08-092': 3, 'BP10-109': 1, 'BP11-092': 1, 'BP13-111': 2, 'BP15-094': 3, 'BP15-101': 3, 'BP15-111': 3, 'BP16-094': 3, 'BP16-100': 1, 'BP17-091': 2, 'BP17-109': 3, 'BP18-115': 3, 'CP02-096': 2}
2026-03-01	エルフ	3	20	6RUGG	1503248	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 1, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-01	プリンセスコネクト！Re:Dive	7	20	2HPXU	1503248	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-03-01	プリンセスコネクト！Re:Dive	8	20	5DT24	1503248	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
